State,OCTO Location ID,Address,Area / Sub,"Building Validation Commercial
/Residential",GNAF Units,OCTO Device,MDF Share,Latitude,Longitude,Hubsite ID,Hubsite,Cabinet Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,132629,249 GEORGE ST WATERLOO NSW 2017,ZETLAND-WATERLOO,residential,220,VDSL,Standalone Only,-33.897406,151.20259,syd-holt,55 HOLT ST SURRY HILLS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,132651,1 KIRBY WALK ZETLAND NSW 2017,ZETLAND-WATERLOO,residential,16,VDSL,Slave Only,-33.9080366,151.2102558,syd-boty,External Cabinet - Mascot,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,132659,2 POTTER ST WATERLOO NSW 2017,ZETLAND-WATERLOO,residential,3,VDSL,Slave Only,-33.8991403,151.2119816,syd-holt,55 HOLT ST SURRY HILLS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,132667,10 VICTORIA PARK PDE ZETLAND NSW 2017,ZETLAND-WATERLOO,residential,49,VDSL,Master Only,-33.9076072,151.2096561,syd-holt,55 HOLT ST SURRY HILLS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,132884,8 SPRING ST BONDI JUNCTION NSW 2022,BONDI JUNCTION,residential,72,VDSL,Standalone Only,-33.8920797,151.2456127,syd-bsar,External Cabinet - Randwick,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,132892,18-34 WAVERLEY ST BONDI JUNCTION NSW 2022,BONDI JUNCTION,residential,83,VDSL,Slave Only,-33.892547,151.253393,syd-bsar,External Cabinet - Randwick,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,132951,5 ST MARKS RD DARLING POINT NSW 2027,DARLING POINT,residential,39,VDSL,Standalone Only,-33.875912,151.236878,syd-kinc,2-14 KINGS CROSS RD POTTS POINT NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,133267,4 FORBES ST NEWTOWN NSW 2042,NEWTOWN,residential,31,VDSL,Slave Only,-33.892511,151.187898,syd-holt,55 HOLT ST SURRY HILLS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,133269,38 FORBES ST NEWTOWN NSW 2042,NEWTOWN,residential,56,VDSL,Master Only,-33.8930154,151.1881117,syd-livp,133 LIVERPOOL ST SYDNEY NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,133274,1 GLADSTONE ST NEWTOWN NSW 2042,NEWTOWN,residential,63,UBE,Standalone Only,-33.89780145,151.175665,syd-livp,133 LIVERPOOL ST SYDNEY NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,133312,47 BRIGGS ST CAMPERDOWN NSW 2050,CAMPERDOWN,residential,107,VDSL,Slave Only,-33.887757,151.179916,syd-holt,55 HOLT ST SURRY HILLS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,133316,46 DUNBLANE ST CAMPERDOWN NSW 2050,CAMPERDOWN,residential,107,VDSL,Slave Only,-33.887811,151.180083,syd-holt,55 HOLT ST SURRY HILLS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,133323,41 MARMION ST CAMPERDOWN NSW 2050,CAMPERDOWN,residential,10,UBE,Standalone Only,-33.89288,151.174106,syd-holt,55 HOLT ST SURRY HILLS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,133329,1-17 ALICE ST NEWTOWN NSW 2042,NEWTOWN,residential,60,VDSL,Standalone Only,-33.9028896,151.1793785,syd-livp,133 LIVERPOOL ST SYDNEY NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,134105,9 EVERTON RD STRATHFIELD NSW 2135,STRATHFIELD,residential,22,UBE,Standalone Only,-33.87178315,151.0966639,syd-cona,External Cabinet - Liberty Grove,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,134424,118 CHURCH ST PARRAMATTA NSW 2150,PARRAMATTA,residential,91,VDSL,Standalone Only,-33.81842854,151.0043015,syd-harr,External Cabinet - Parramatta,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,134429,346 CHURCH ST PARRAMATTA NSW 2150,PARRAMATTA,residential,28,VDSL,Slave Only,-33.810519,151.005782,syd-harr,External Cabinet - Parramatta,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,134442,32 HASSALL ST PARRAMATTA NSW 2150,PARRAMATTA,residential,29,VDSL,Standalone Only,-33.81748436,151.0103938,syd-harr,External Cabinet - Parramatta,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,134801,20-24 SORRELL ST PARRAMATTA NSW 2150,PARRAMATTA,residential,51,VDSL,Standalone Only,-33.80955299,151.0070681,syd-harr,External Cabinet - Parramatta,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,134848,3 EAST TCE BANKSTOWN NSW 2200,BANKSTOWN,residential,90,VDSL,Standalone Only,-33.918556,151.038169,syd-geos,Exernal Cabinet - Bankstown,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,134888,75 RICKARD RD BANKSTOWN NSW 2200,BANKSTOWN,Residential,70,VDSL,Slave Only,-33.9146202,151.0348179,syd-geos,Exernal Cabinet - Bankstown,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,134902,12-14 GEORGE ST LIVERPOOL NSW 2170,LIVERPOOL,residential,39,VDSL,Standalone Only,-33.91608785,150.926518,syd-lach,External Cabinet - Liverpool,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,134916,232 SOUTH TCE BANKSTOWN NSW 2200,BANKSTOWN,residential,90,VDSL,Standalone Only,-33.9180178,151.0385144,syd-geos,Exernal Cabinet - Bankstown,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,134917,242 SOUTH TCE BANKSTOWN NSW 2200,BANKSTOWN,residential,65,VDSL,Standalone Only,-33.918237,151.038021,syd-geos,Exernal Cabinet - Bankstown,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,135147,140 GIPPS ST EAST MELBOURNE VIC 3002,EAST MEL,residential,34,UBE,Standalone Only,-37.8127215,144.9847015,nme-burn,180 BURNLEY ST RICHMOND VIC,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,135155,279 WELLINGTON PDE EAST MELBOURNE VIC 3002,EAST MEL,residential,175,VDSL,Standalone Only,-37.81623646,144.9759503,nme-burn,180 BURNLEY ST RICHMOND VIC,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,135943,191 ELIZABETH ST RICHMOND VIC 3121,RICHMOND,Residential,34,VDSL,Slave Only,-37.81187,144.99964,nme-burn,180 BURNLEY ST RICHMOND VIC,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,136001,38 CAMBERWELL RD HAWTHORN EAST VIC 3123,HAWTHRON EAST,residential,102,VDSL,Standalone Only,-37.8257,145.0498652,nme-burn,180 BURNLEY ST RICHMOND VIC,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,136303,88 DOW ST PORT MELBOURNE VIC 3207,PORT MELBOURNE,residential,37,VDSL,Standalone Only,-37.84196507,144.9412678,nme-flin,376 FLINDERS ST MELBOURNE VIC,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QLD,136585,177 MERTHYR RD NEW FARM QLD 4005,NEW FARM - TENERIFFE,residential,27,UBE,Standalone Only,-27.46348488,153.0502408,bri-wick,100 WICKHAM ST FORTITUDE VALLEY,External,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QLD,136895,41-47 BEESTON ST TENERIFFE QLD 4005,NEW FARM - TENERIFFE,residential,44,VDSL,Standalone Only,-27.45940344,153.0475786,bri-wick,100 WICKHAM ST FORTITUDE VALLEY,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QLD,136940,16-20 LAMINGTON ST NEW FARM QLD 4005,NEW FARM - TENERIFFE,residential,12,UBE,Standalone Only,-27.46405273,153.050077,bri-wick,100 WICKHAM ST FORTITUDE VALLEY,External,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QLD,136992,8 MUSGRAVE ST WEST END QLD 4101,SOUTHBANK - QLD,residential,113,VDSL,Standalone Only,-27.477453,153.0063221,bri-quen,344 QUEEN ST BRISBANE QLD,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QLD,136997,10 PIDGEON CL WEST END QLD 4101,SOUTHBANK - QLD,residential,112,VDSL,Standalone Only,-27.48043708,153.0022723,bri-quen,344 QUEEN ST BRISBANE QLD,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,137237,237 WAKEFIELD ST ADELAIDE SA 5000,ADELAIDE,residential,57,VDSL,Standalone Only,-34.928364,138.6096053,adl-waym,44 WAYMOUTH ST ADELAIDE SA,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QLD,137285,1-9 SYLVAN RD TOOWONG QLD 4066,TOOWONG,residential,88,VDSL,Master Only,-27.4821838,152.9963744,bri-quen,344 QUEEN ST BRISBANE QLD,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WA,137304,60 NEWCASTLE ST PERTH WA 6000,PERTH,residential,30,UBE,Standalone Only,-31.94847496,115.8666727,per-stgt,12 ST GEORGE TCE PERTH WA,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WA,137331,134 ABERDEEN ST NORTHBRIDGE WA 6003,NORTHBRIDGE,residential,138,VDSL,Standalone Only,-31.945,115.85668,per-stgt,12 ST GEORGE TCE PERTH WA,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WA,137343,89 LAKE ST NORTHBRIDGE WA 6003,NORTHBRIDGE,residential,16,UBE,Standalone Only,-31.94544586,115.8578877,per-stgt,12 ST GEORGE TCE PERTH WA,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WA,137344,98 LAKE ST NORTHBRIDGE WA 6003,NORTHBRIDGE,residential,21,UBE,Standalone Only,-31.94573615,115.8586548,per-stgt,12 ST GEORGE TCE PERTH WA,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,138183,15A HERBERT ST ST LEONARDS NSW 2065,ST LEONARDS,residential,145,VDSL,Standalone Only,-33.819197,151.194089,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,139007,5-11 HARRIS ST PYRMONT NSW 2009,PYRMONT,residential,1,UBE,Slave Only,-33.865948,151.191547,syd-kent,201 KENT ST SYDNEY NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,139656,337-341 BRONTE RD BRONTE NSW 2024,BRONTE,residential,33,VDSL,Standalone Only,-33.904,151.258,syd-bsar,External Cabinet - Randwick,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,141010,38-40 MACPHERSON ST BRONTE NSW 2024,BRONTE,residential,29,VDSL,Standalone Only,-33.9052,151.2583,syd-bsar,External Cabinet - Randwick,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,141058,79-83 MACPHERSON ST BRONTE NSW 2024,BRONTE,residential,11,UBE,Standalone Only,-33.9061,151.2611,syd-bsar,External Cabinet - Randwick,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,141978,780 BOURKE ST REDFERN NSW 2016,REDFERN,residential,168,VDSL,Standalone Only,-33.89713,151.214911,syd-holt,55 HOLT ST SURRY HILLS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,141979,780 BOURKE ST REDFERN NSW 2016,REDFERN,residential,146,VDSL,Standalone Only,-33.89713,151.214911,syd-holt,55 HOLT ST SURRY HILLS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,141980,146-152 PITT ST REDFERN NSW 2016,REDFERN,residential,126,UBE,Standalone Only,-33.895266,151.202735,syd-holt,55 HOLT ST SURRY HILLS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,141985,83-93 DALMENY AVE ROSEBERY NSW 2018,ROSEBERY,residential,120,VDSL,Master Only,-33.915287,151.210351,syd-holt,55 HOLT ST SURRY HILLS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,141986,83-93 DALMENY AVE ROSEBERY NSW 2018,ROSEBERY,residential,119,VDSL,Standalone Only,-33.915287,151.210351,syd-holt,55 HOLT ST SURRY HILLS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,141987,83-93 DALMENY AVE ROSEBERY NSW 2018,ROSEBERY,residential,120,VDSL,Standalone Only,-33.915287,151.210351,syd-holt,55 HOLT ST SURRY HILLS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,141988,83-93 DALMENY AVE ROSEBERY NSW 2018,ROSEBERY,residential,119,VDSL,Standalone Only,-33.915287,151.210351,syd-holt,55 HOLT ST SURRY HILLS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,141989,83-93 DALMENY AVE ROSEBERY NSW 2018,ROSEBERY,residential,200,VDSL,Standalone Only,-33.915287,151.210351,syd-holt,55 HOLT ST SURRY HILLS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,141993,2A HELP ST CHATSWOOD NSW 2067,CHATSWOOD,residential,282,VDSL,Slave Only,-33.795775,151.181848,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,141994,2B HELP ST CHATSWOOD NSW 2067,CHATSWOOD,residential,283,VDSL,Slave Only,-33.795775,151.181848,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,142075,6-10 HORNER AVE MASCOT NSW 2020,MASCOT,residential,30,UBE,Standalone Only,-33.929527,151.202136,syd-holt,55 HOLT ST SURRY HILLS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,142245,5 SUTHERLAND ST MELBOURNE VIC 3004,ALBERT RD - QUEENSWAY,residential,,VDSL,Slave Only,-37.811131,144.960909,nme-coll,530 COLLINS ST MELBOURNE VIC,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,142383,11-17 WATSON ST NEUTRAL BAY NSW 2089,Neutral Bay,residential,39,VDSL,Standalone Only,-33.8310086,151.2186666,syd-walk,107 WALKER ST NORTH SYDNEY NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,142676,100 BEN BOYD RD NEUTRAL BAY NSW 2089,Neutral Bay,residential,40,VDSL,Standalone Only,-33.8348676,151.2176035,syd-walk,107 WALKER ST NORTH SYDNEY NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,142949,21 SORRELL ST PARRAMATTA NSW 2150,PARRAMATTA,residential,60,VDSL,Standalone Only,-33.80923223,151.0065932,syd-harr,External Cabinet - Parramatta,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,142972,8 SUTHERLAND ST MELBOURNE VIC 3004,ALBERT RD - QUEENSWAY,residential,517,VDSL,Master Only,-37.811131,144.960909,nme-coll,530 COLLINS ST MELBOURNE VIC,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QLD,142994,2 CARRAWAY ST KELVIN GROVE QLD 4059,KELVIN GROVE - RED HILL,Residential,46,VDSL,Slave Only,-27.45434,153.01492,bri-quen,344 QUEEN ST BRISBANE QLD,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,143067,17-19 ASCOT VALE RD FLEMINGTON VIC 3031,KENSINGTON VIC,residential,30,VDSL,Standalone Only,-37.785249,144.921574,nme-quee,752-756 QUEENSBERRY ST NORTH MELBOURNE VIC,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,143159,62-66 GROSVENOR ST NEUTRAL BAY NSW 2089,Neutral Bay,residential,32,VDSL,Standalone Only,-33.8298577,151.2226077,syd-walk,107 WALKER ST NORTH SYDNEY NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,143737,37 BARRY ST NEUTRAL BAY NSW 2089,Neutral Bay,residential,33,VDSL,Standalone Only,-33.8334669,151.2211328,syd-walk,107 WALKER ST NORTH SYDNEY NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,143924,25 COWPER ST PARRAMATTA NSW 2150,PARRAMATTA,residential,,VDSL,Standalone Only,-33.82058416,151.0063787,syd-harr,External Cabinet - Parramatta,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,144063,19A YOUNG ST NEUTRAL BAY NSW 2089,Neutral Bay,residential,57,VDSL,Standalone Only,-33.8302218,151.2218863,syd-walk,107 WALKER ST NORTH SYDNEY NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,144258,4-8 WATERS RD NEUTRAL BAY NSW 2089,Neutral Bay,residential,79,VDSL,Standalone Only,-33.8308215,151.2232241,syd-walk,107 WALKER ST NORTH SYDNEY NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,144293,10-14 HARDIE ST NEUTRAL BAY NSW 2089,Neutral Bay,residential,43,VDSL,Standalone Only,-33.8324946,151.2182475,syd-walk,107 WALKER ST NORTH SYDNEY NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,146909,15-17 FOUNTAIN ST ALEXANDRIA NSW 2015,ALEXANDRIA,residential,40,VDSL,Standalone Only,-33.90174043,151.1953386,syd-holt,55 HOLT ST SURRY HILLS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,147642,1A MANDIBLE ST ALEXANDRIA NSW 2015,ALEXANDRIA,residential,,VDSL,Slave Only,-33.90316461,151.2014998,syd-holt,55 HOLT ST SURRY HILLS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,148264,9 HILTS RD STRATHFIELD NSW 2135,STRATHFIELD,residential,38,VDSL,Standalone Only,-33.867036,151.092106,syd-cona,External Cabinet - Liberty Grove,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,148410,7A WILLIAM ST RANDWICK NSW 2031,RANDWICK,residential,,UBE,Standalone Only,-33.90771314,151.2348429,syd-bsar,External Cabinet - Randwick,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,149103,23-25 LARKIN ST CAMPERDOWN NSW 2050,CAMPERDOWN,residential,21,UBE,Standalone Only,-33.88527065,151.180533,syd-livp,133 LIVERPOOL ST SYDNEY NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,151300,15A WILSON ST NEWTOWN NSW 2042,NEWTOWN,residential,27,UBE,Standalone Only,-33.89684883,151.1806952,syd-holt,55 HOLT ST SURRY HILLS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,152556,365A EDGECLIFF RD EDGECLIFF NSW 2027,DARLING POINT,residential,32,UBE,Standalone Only,-33.87931318,151.2392111,syd-kinc,2-14 KINGS CROSS RD POTTS POINT NSW,External,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,152558,54A HOPEWELL ST PADDINGTON NSW 2021,PADDINGTON,residential,41,VDSL,Standalone Only,-33.88158534,151.2222263,syd-kinc,2-14 KINGS CROSS RD POTTS POINT NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,152801,21-23 MYRTLE ST BOTANY NSW 2019,BOTANY,residential,43,VDSL,Standalone Only,-33.94055894,151.2049017,syd-boty,External Cabinet - Mascot,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,154932,20A AUSTIN ST LANE COVE NSW 2066,LANE COVE,residential,32,VDSL,Standalone Only,-33.81752717,151.1690958,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,154937,25 BEST ST LANE COVE NSW 2066,LANE COVE,residential,216,VDSL,Standalone Only,-33.81917768,151.1553682,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,154990,98-100 BURNS BAY RD LANE COVE NSW 2066,LANE COVE,residential,71,VDSL,Standalone Only,-33.81435894,151.162462,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,155000,120 BURNS BAY RD LANE COVE NSW 2066,LANE COVE,residential,33,VDSL,Standalone Only,-33.81384755,151.1607186,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,155007,127-131 BURNS BAY RD LANE COVE NSW 2066,LANE COVE,residential,36,VDSL,Standalone Only,-33.81294554,151.1605106,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,155090,40 COPE ST LANE COVE NSW 2066,LANE COVE,residential,71,VDSL,Standalone Only,-33.81916159,151.1542133,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,155172,16-22 HELEN ST LANE COVE NORTH NSW 2066,LANE COVE,residential,30,VDSL,Standalone Only,-33.8070445,151.1785846,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,155173,24-28 HELEN ST LANE COVE NORTH NSW 2066,LANE COVE,residential,32,VDSL,Standalone Only,-33.80748016,151.1784855,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,155192,88-96 HELEN ST LANE COVE NORTH NSW 2066,LANE COVE,residential,33,VDSL,Standalone Only,-33.81030922,151.1753517,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,155202,26-30 HUXTABLE AVE LANE COVE NORTH NSW 2066,LANE COVE,residential,30,VDSL,Standalone Only,-33.80815949,151.1761593,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,155255,18-20 LONGUEVILLE RD LANE COVE NSW 2066,LANE COVE,Residential,21,UBE,Standalone Only,-33.81273728,151.1738942,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,155358,31-39 MINDARIE ST LANE COVE NORTH NSW 2066,LANE COVE,residential,83,VDSL,Standalone Only,-33.80523465,151.1561498,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,155370,386-390 MOWBRAY RD LANE COVE NORTH NSW 2066,LANE COVE,residential,32,VDSL,Standalone Only,-33.8061298,151.1768223,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,155421,626-632 MOWBRAY RD WEST LANE COVE NORTH NSW 2066,LANE COVE,residential,46,VDSL,Standalone Only,-33.80489909,151.1561335,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,155436,2 MURRAY ST LANE COVE NORTH NSW 2066,LANE COVE,residential,30,VDSL,Standalone Only,-33.80791386,151.1754635,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,155440,6 MURRAY ST LANE COVE NORTH NSW 2066,LANE COVE,residential,40,VDSL,Standalone Only,-33.80811832,151.1747494,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,155443,10 MURRAY ST LANE COVE NORTH NSW 2066,LANE COVE,residential,50,VDSL,Standalone Only,-33.80845085,151.1739697,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,155472,446 PACIFIC HWY LANE COVE NORTH NSW 2066,LANE COVE,residential,30,VDSL,Standalone Only,-33.81068341,151.1757341,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,155474,450 PACIFIC HWY LANE COVE NORTH NSW 2066,LANE COVE,residential,192,VDSL,Standalone Only,-33.81014013,151.1761627,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,155530,6 STOKES ST LANE COVE NORTH NSW 2066,LANE COVE,residential,36,VDSL,Standalone Only,-33.80912338,151.1741152,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
